title,language,content,narrative,subnarrative
EN_CC_100016.txt,en,heavy storm hit southern europe cause huge disruption    strong wind heavy rain hit spain italy cause widespread flooding devastation train service france italy halt thursday early huge rock slide maurienne valley french alp block road official say monday regional authority savoie say rockslide occur pm gmt sunday boulder total volume cubic metre cubic foot slam protective barrier rd road lead mont cenis pass italy susa valley landslide force suspension cross border train chambery turin line ter regional train maurienne valley french rail operator sncf say frejus tunnel connect france italy alp close heavy truck driver advise use mont blanc tunnel motorway instead french transport minister clement beaune say return normal service require day massive landslide yesterday maurienne service mobilise restore road rail service quickly possible say social medium spain mediterranean coastline hit sunday violent wind heavy rain cause minor injury substantial material damage disrupt flight gust km downpour hail hit balearic island region catalonia valencia partially place orange alert high risk sunday national meteorological agency aemet weather violent storm break sunday morning blow numerous tree cause flash flooding damage bullring town felanitx thunderstorm leave motorist have navigate treacherous condition wind break mooring -metre tourist cruise ship moor palma island mallorca displace collide moored oil tanker accident cause minor injury port authority balearic islands say statement flight cancel divert balearic island sunday spanish airport operator aena announce heavy rain lead accumulation litre water square metre part catalonia middle drought vilassar de mar firefighter rescue motorist vehicle drag water trap bridge powerful wind torrential rain pour northern italy lombardy saturday heavy storm uproot tree damaged roof sunday liguria people genoa sunday morning catch guard heavy rainfall high alert remain place monday liguria poppea cyclone come north europe push way country set sweep away summer heat wave wildfire continue rage part greece wildfire continue rage part greece fire break cycladic island andros saturday probably cause lightning bring control sunday firefighter remain key hotspot precaution strong wind blow area firefighting effort focus near village vitali firefighter fire truck operate scene aircraft helicopter provide assistance air hot dry summer southern european country particularly prone wildfire european union official blame climate change increase frequency intensity fire note second bad year wildfire damage record,Other,Other
EN_CC_200242.txt,en,claim charred remain entire family find huddle inside maui home local morgue run body bag    biden issue statement comment jaunt beach vacation delaware vacation lake tahoe local lahaina say true death toll high maui authority report actual death toll accord local like body recover identify figure quadruple official number     relative victim leave uncover remain love one glacial progress search recovery operation report claim shocking video footage show authority maui load body refrigerated truck extension local morgue say hold body related maui fire natural act climate terrorism radical leftist push deranged global warming narrative fact biden know big guy hunter laptop say maui show concern victim hardly surprise see primary focus pad pocket volodymyr zelensky ukraine maui rename ukraine biden surely start pump billion taxpayer dollar coffer end zelensky actual americans struggle survive amid skyrocket inflation collapse economy percent people say maui local allisen medina government relief organization    right know go fema come help recovery process red cross arrive day late suppose help stand mile oahu military basis response lacking little medina claim corroborate southwest airlines stewardess sarah trost say speak morgue worker maui area confirm true death count far people authority trost say search percent burn area percent like recently falsely claim find child child mom hold trost say video post tiktok infant toddler unimaginable husband wife entire family room huddle burn death people miss believe dead go ashe    mean unidentifiable bone trost say grab bone ash shovel body bag room island morgue ship container hold body bag comment write suspect true number dead like see population lahaina fire appear natural maui fire learn falseflag.news source article include,CC: Criticism of climate movement,CC: Criticism of climate movement: Other
EN_UA_102958.txt,en,watch incredible person video russian pilot eject haplessly watch plane crash shoot    incredible footage show panicked russian pilot eject plane watching crash fireball shoot explosion see mile away jet take think ukrainian fire fighter pilot release parachute mid air force land abandon field shocking person footage believe record summer release show russian fighter pilot release parachute mid air su sm take believe incoming ukrainian fire accord weapon tracking account twitter aircraft nose dive ground unleash hellish explosion see mile away pilot land safety abandon field read world news unclear happen pilot recording observer claim flight crash planned training run belgorod region russia come astonishing footage show moment ukrainian tank open fire vicious battle russian force fierce fighting see video -tonne t- main battle tank blast mm cannon putin man bloody clash understand occur near kherson ukrainian force see engage nearly point blank russian convoy appear blunder drive dirt road read sun truck emblazon symbol attempt rush past tank soldier ground open fire bearded gunner tank turret duck gunfire hear snap bullet boom tank gun convoy truck tow howitzer armoured personnel carrier grind halt clip release video package show gunner opening fire unseen foe heavy machine gun believe mad vlad happily sacrifice million soldier ensure win war ukraine secure future russia leader insider claim chilling warning come fear war ukraine turn nuclear continue grow russia defence minister say dirty bomb detonate ukraine exile diplomat boris bondarev warn putin sacrifice million life win ukraine smart lucky think luck mr bondarev tell sky news doubt sacrifice million russians win war slaughter ukrainian matter principle matter political survival understand lose war end bondarev add lose war explain elite population find problem explain opposition try depose try purge subordinate find people blame problem russian war boss sergei shoigu warn brutal warzone risk uncontrolled escalation putin force continue push frontline shoigu suggest ukraine actually detonate dirty bomb explosive laced radioactive material true nuclear weapon consequence device catastrophic russia wildly swinge nuclear sabre war late allegation diversion tactic putin force like spread chaos misinformation possible cover track read sun story read sun shoigu warning spark fear russians plan beat frontline expect russia present evidence claim,URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears,URW: Amplifying war-related fears: Other;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: Russia will also attack other countries
EN_UA_300141.txt,en,russia war ukraine great challenge global economy yellen    russia war ukraine pose great threat global economy treasury secretary janet yellen say thursday group minister prepare start talk bali russia war ukraine pose great threat global economy treasury secretary janet yellen say thursday group minister prepare start talk bali moscow invasion send inflation soar time world struggle recover covid- pandemic endanger gain past year threaten widespread hunger poverty great challenge today come russia illegal unprovoked war ukraine say ahead finance minister central bank governor meeting friday saturday see negative spillover effect war corner world particularly respect high energy price rise food insecurity add international community clear eyed hold putin accountable global economic humanitarian consequence war yellen say continue press ally meeting price cap russian oil choke putin war chest pressure moscow end invasion bring energy cost price cap powerful tool say add limit deny putin revenue war machine need express hope india china join cap say serve interest downward pressure price consumer world refuse draw western official stage multi nation walkout russian official speak meeting washington april business usual say tell certainly expect express strong possible term view russia invasion talk impact ukraine entire global economy condemn expect colleague global outlook darken russia finance minister attend bali talk instead address virtually week foreign minister sergei lavrov find outnumber counterpart criticism moscow military assault yellen comment echo head international monetary fund say wednesday global economic outlook darken significantly moscow invasion month revise global growth forecast imf project downgrade global growth kristalina georgieva say blog post publish ahead weekend meeting risk social instability increase rise food energy price write substantive progress attempt break impasse wednesday russia ukraine meet turkey direct talk march deal relieve food crisis cause block black sea grain export un secretary general antonio guterre call ray hope ease human suffering alleviate hunger world ahead plan round talk week,Other,Other
EN_CC_200343.txt,en,record heat lie marxist machination    u.s experience record heat summer nope propaganda climate alarmist like believe marxist use global warming excuse restrict liberty confiscate property right datum hasn manipulate climate alarmist show summer hasn see record heatwave u.s climate crisis man climate armageddon push narrative wonderfully self righteous veneer greedy tyrannical freedom hate marxism don fall propaganda vigilant vocal climate alarmist hidden    dangerous    agenda instance biden administration doesn promote toxic green energy target gas stove gas power vehicle save planet scheme money citizen poor independent chris martz committee constructive tomorrow cfact post datum june explain evidence support record heat /global warming claim despite claim climate spin doctor week heatwave unprecedented state set new time high temperature record total state record time june high temperature record thirty year ago set prior prior state record june time record high set year desert southwest heatwave intense late june historical record remain unmatched live desert southwest add personal vouch experience record heat memory gin climate hysteria leftist hope control people mind action woke activist glue street splash paint historic monument swear child global warming brainwash lackey marxist elite life goal define politician instead job family friend love humanity hate human dostoevsky leftist false virtue people afraid climate propaganda mean great deal easy control likely agree government assume dictatorial power way don believe propaganda effective leftist like fear certainly goal insidious climate fearmongere world economic forum wef privacy enjoy    forget fact increase carbon beneficial plant warming make ecosystem thrive    marxist dystopia establish major climate prediction come true year lie ridiculous today half century ago dangerous face ultimate doom global warming look major dystopian push western especially u.s leadership fundamentally transform life,CC: Hidden plots by secret schemes of powerful groups;CC: Downplaying climate change;CC: Downplaying climate change;CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Climate change is beneficial;CC: Climate change is beneficial;CC: Criticism of institutions and authorities;CC: Questioning the measurements and science,CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Downplaying climate change: Other;CC: Downplaying climate change: Climate cycles are natural;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Other;CC: Climate change is beneficial: CO2 is beneficial;CC: Climate change is beneficial: Temperature increase is beneficial;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Questioning the measurements and science: Other
EN_UA_103025.txt,en,f**ke war jamie dimon slam biden beg saudi oil    day jamie dimon spark marketwide selloff send stock fresh low predict recession       month cite driver include rise interest rate persistent inflation russia invasion ukraine warn stock drop jpmorgan ceo expect report earning tomorrow hopefully clarify bank refuse deposit rate process keep trillion liquidity lock inside overnight funding facility double today say fed cool red hot economy bring recession bold link add snip separate    far provocative -comment early day jpmorgan investor seminar lead fireside chat moderate jpmorgan gergana thiel dimon extremely outspoken comment win hear mainstream medium tell small group listener close press president united states need stand meet climate objective fucking war say time stop go hat hand venezuela saudi start pump oil gas usa echo say jamie say way usa maintain standing future world pump oil gas energy security ensure western unity come esg investor don shit warning cede governance gooder kid committee finally stress need strong american leadership provide party conclusion world need american diplomacy trump biden lead usa rúnar o. read rest zerohedge join list subscribe mailing list interesting stuff update email inbox fundamentally mr dimon right fossil fuel provide domestic primary energy ongoing evolution take year build modern reliable affordable domestic energy system energy transition accelerate government mandate fiat dictate law physics energy imperative cost energy power density scale sustainability joe biden madate openly defy gravity mean implement well fully inform rational civilzed debate energy attendant environmental policy start soon average americans standard living continue head south ask eu green dream work current policy course u.s year disastorous result jamie dimon speak truth democrats don like low energy cost lower inflation require new refinery backing washington give explorer driller confidence esg money loser avoid entity promote wouldn pay high price gas car lawnmower biden bumbler cancel keystone pipeline anwr appease eco freak russians opec,CC: Criticism of climate policies;CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of climate policies: Climate policies are ineffective;CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of the EU;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_CC_100069.txt,en,u.k back trillion climate reparation    fresh nonsense climate reparation come compensate country extreme weather ve experience allegedly fault model wrong say u.k back transparent scam telegraph britain open door pay climate change reparation develop country support talk issue cop summit sunday meeting egypt u.k negotiator back minute agreement address loss damage payment country badly affect climate relate disaster rishi sunak appear conference sharm el sheikh monday pledge million green technology develop country prime minister honour pledge glasgow turn struggle climate change global mission new job clean growth bequeath child greener planet prosperous future legacy proud boris johnson deliver speech warn naysayer threaten net zero target pakistan lead push develop country include bangladesh maldive compensation rich country responsible world pollution u.k back issue cop agenda day negotiation ahead egypt summit understand accept deal economic cost climate change forecast reach trillion sunday night down street source say mr sunak plan scale progress support develop country suffer bad effect global warming prime minister come pressure egypt agree costly deal reparation time draw plan sweep domestic tax rise spending cut sunday night treasury source say jeremy hunt sign    billion spending cut    billion tax hike fill estimate financial black hole    billion labour back call u.k pay country affect climate change ed miliband shadow climate minister call moral responsibility,CC: Criticism of institutions and authorities,CC: Criticism of institutions and authorities: Criticism of national governments
EN_CC_200152.txt,en,fake meat company receive million pentagon company make fake meat win nearly million biden harris department defense well meat company base west sacramento california award million plan bioproduction facility mycoprotein ingredient shelf stable high protein fiber content dehydrate pentagon announce august grant come month pentagon announce long explore way feed troop lab grow meat follow backlash medium beef industry pentagon spokesman repeat news release statement daily wire say product meal ready eat mre durable food package give troop invest source protein chickpea tofu department fund research lab grow fake meat     plan include protein substitute service member mre spokesman tell daily wire article early week connection mycoprotein fake meat daily wire report grant fund facility mycoprotein ingredient exact ingredient create fake meat daily wire ask defense department facility well meat company create fake meat grant term receive response fake meat favor tool globalist elite climate change activist ostensibly create pollution cattle ranch claim questionable current framework government create clear supportive agile efficient regulatory process ensure safe transparent pathway instill confidence consumer industry player alike foster robust alternative protein market shift food system sustainable secure world economic forum report claim push alternative protein[s help country reach paris agreement radical environmentalist goal university southern california researcher release paper august year detail way encourage people eat red meat test effectiveness term like climate change climate justice lifesitenew report time paper ultimately find willingness eat red meat fall partisan line democrat eager deny nutrient dense food chock vitamin protein aid muscle growth republican hand unresponsive change terminology paper conclude climate change communication need terminology recommend effective communication strategy include compelling everyday language present clear graph emphasize social norm make climate friendly action default researcher say conservative spokespeople recruit push republican embrace climate change agenda time state begin fight intrusion lab grow meat grocery store kitchen table florida gov ron desantis sign legislation year ban sale lab grow meat state florida challenge court world economic forum tell world forgo meat consumption florida increase meat production encourage resident continue consume enjoy real florida beef news release state time gov desantis say sunshine state fight global elite plan force world eat meat grow petri dish bug achieve authoritarian goal administration continue focus invest local farmer rancher save beef,CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of climate movement,CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Criticism of climate movement: Climate movement is alarmist
EN_UA_300153.txt,en,expose cia plot ww russia false flag continue wef meet davos wam video    expose cia plot ww russia false flag continue wef meet davos wam video josh sigurdson report recent news cia commit sabotage attack inside russia ukraine proxy war continue shift close global conflict recently anti air missile hit residential apartment complex dnipro ukraine cause casualty ukrainian government blame russia russian government blame ukraine ukrainian official resign accidentally admit live television ukrainian missile adviser ukrainian president volodymyr zelensky oleksiy arestovych stunning claim ukrainian television lead obviously force resignation day statement investigative journalist jack murphy expose cia involvement conflict involve target sabotage attack false flag ukraine russia push conflict brink ukraine defense minister oleksii reznikov push bar forward claim ukraine de facto member nato clearly scripted proxy war bring world conflict course great reset mind conflict talk year world economic forum currently convene davos,URW: Amplifying war-related fears;URW: Discrediting Ukraine;URW: Blaming the war on others rather than the invader;URW: Hidden plots by secret schemes of powerful groups,URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Hidden plots by secret schemes of powerful groups: Other
EN_UA_102034.txt,en,taiwanese view trustworthy majority trust security commitment island survey    majority taiwanese consider united states trustworthy country despite express belief washington security commitment island accord recent survey conduct national chengchi university taipei accord south china morning post annual survey poll taiwanese adult september find cent agree trustworthy maintain level previous year fall cent american credibility remain stable cent deem trustworthy survey taiwanese adult conduct september china fare significantly bad analyst attribute skepticism unfold event ukraine government respond russia invasion suspect drop come occurrence ukraine war united states government respond south china morning post quote hsin hsin pan member survey team taipei soochow university say washington handling russia invasion ukraine indicate taiwanese respond beijing engage armed conflict island pan add despite mixed view perception china consistently negative cent respondent consider china trustworthy slight decrease year cent cent china consider taiwan renegade province assert intention reunite mainland force necessary officially recognise taiwan independent country adhere china policy taiwan relations act legally bind washington provide taiwan arm defensive character maintain capacity resist form coercion president joe biden reiterate commitment intervene militarily china use force taiwan survey indicate strong support american arm sale taiwan cent respondent express approval approximately cent believe use force assist taiwan beijing attempt unilaterally change status quo finding highlight notable gap overall credibility credibility security commitment taiwan analyst emphasise people willing assign credibility security commitment taiwan overall question taiwan china belong country cent poll reject idea notably cent kuomintang party member supporter generally favor close tie beijing assert taiwan china country suggest disconnect kmt party stance belief support base taiwan approach presidential election schedule january political landscape increasingly complex election expect focus local health welfare issue relation beijing island sovereignty regional tension rise outcome election see potential turning point island future relation china united states win party play crucial role shape trajectory relationship amidst evolve geopolitical challenge input agency,"URW: Discrediting the West, Diplomacy","URW: Discrediting the West, Diplomacy: Other"
EN_UA_102054.txt,en,uk intelligence expert concern russia use fabricate chemical weapon claim false flag attack ukraine    uk intelligence expert concerned russia use fabricate claim chemical weapon ukraine forward false flag operation russia possibly plan use chemical biological weapon false flag operation operation form faked attack stage discovery agent munition fabricate evidence alleged ukrainian planning use weapon official say add false flag attack certainly accompany extensive disinformation complicate attribution official add intelligence suggest moscow likely intend use false flag operation justification invasion neighboring ukraine feb analyst believe narrative kremlin plan create false flag operation attempt justify chemical weapon operation ukraine united states ukraine maintain laboratory seek prevent bioweapon pathogen project back defense threat reduction agency agency u.s department defense dod response russia allegation state department spokesman ned price say statement disinformation spread russia total nonsense time russia invent false claim country uk ministry defence report come nato secretary general jens stoltenberg warn march kremlin use chemical biological weapon invasion ukraine war crime nato secretary general echo comment uk ministry defense russia claim create false pretext justify action false claim remain vigilant possible russia plan chemical weapon operation fabrication lie war crime price say,URW: Amplifying war-related fears,URW: Amplifying war-related fears: Other
EN_CC_200056.txt,en,watch arrest global climate protester demand end fossil fuel    road block city shut airport target marche begin chant lot chanting combine friday climate protester world rally demand immediate end fossil fuel use plan call global climate strike destine weekend end late sunday ap report mass public action    drive youth lead local global climate group organization include greta thunberg friday future movement    place dozen country city worldwide -hour watch greta thunberg call drastic emission cut fundamentally change society protest demand include    restrict     divest new current fossil fuel project share burden equally society invest community own renewable energy project pay reparation community affect climate crisis euronew report organiser say climate protest government end subsidy oil gas immediately cancel plan expand fossil fuel production financial institution type world face protest end funding fossil fuel development strike quezon city philippine ap report activist lie department environment natural resource protest hold sign demand fossil fuel    coal natural gas    phase major mass action plan place sunday new york coincide city climate week u.n climate summit climate activist organize similar worldwide strike recent year protester different nation join single day climate strike come month year united nations cop climate summit country plan push global agreement phase coal oil gas comment let know have issue comment,Other,Other
EN_UA_300030.txt,en,build new world order     biden current system run steam president tell supporter campaign speech joe biden speak oval office white house washington dc october     ap jonathan ernst current lead world order sort run steam washington shape system replace president joe biden tell supporter saturday leader moscow beijing argue speak campaign reception washington biden brag convince japan south korea send financial aid ukraine sign rail port deal eu india saudi arabia summit new delhi month think opportunity thing bold confidence unite world way biden declare post war period year work pretty damn sort run steam sort run steam need new new world order sense continue world order emerge follow second world war bipolar ussr vie influence geopolitical supremacy collapse soviet union usher unipolar world order sole superpower ussr disintegrate president george hw bush proclaim victory cold war dawning new world order state union address decade later washington scramble fund fight foreign war american dominance assured china economy world eleventh large second beijing expand nuclear arsenal modernize military president xi jinping refer lead west decline multiple occasion hail emergence multipolar world international relation govern law treaty enforce rule,"URW: Discrediting the West, Diplomacy","URW: Discrediting the West, Diplomacy: The West is weak"
EN_UA_300011.txt,en,ball court russian eurobond payment finance minister say    ball united states court payment wednesday russian dollar denominate eurobond washington clarify settlement possible finance minister anton siluanov say economic cost russia action ukraine fully expose president vladimir putin sanction ravage government teeter brink international debt default bolshevik revolution speak interview rt arabic siluanov say russia send order monday correspondent bank payment million coupon authority united states accept capability incapability meet obligation foreign currency equivalent depend money payment ball court primarily american authority siluanov say sanction cut russia key part global financial market freeze nearly half country billion gold foreign exchange reserve siluanov say block dollar account mean risk payment reach final intended recipient payment reach correspondent american bank siluanov say moment payment process report go clear know bank talk ofac office foreign asset control request specific information purpose payment russia say payment rouble dollar payment fail rating agency fitch say constitute sovereign default correct -day grace period,Other,Other
EN_UA_DEV_216.txt,en,eu big loser ukraine conflict hungarian pm reiterate stand    hungarian prime minister viktor orban address annual press conference budapest hungary december single big loser russia ukraine conflict trigger eu sanction russia europe u.s winner conflict say hungarian prime minister viktor orban reiterate stand interview hungarian television friday point eu brave admit sanction policy wrong hungary capable change position large country sanction russia ineffective likely remain place orban previously say europe ally u.s give russian energy force pay time fee energy drive inflation accord datum publish hungarian central statistic office friday hungary average consumer price index cpi rise percent compare percent hungary cpi december rise percent compare month high increase march food price hungary rise percent december compare month outbreak ukraine conflict europe encounter severe energy crisis bloomberg report europe lose trillion u.s dollar reject russian energy u.s sell lng europe time price u.s draw criticism french president emmanuel macron say practice true friend stop hungarian foreign minister peter szijjarto say beneficiary europe recession u.s,"URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy","URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Discrediting the West, Diplomacy: The EU is divided;URW: Discrediting the West, Diplomacy: The West is weak"
EN_CC_300124.txt,en,tory mp urge keir starmer confirm plan new wave wind farm unconnected million pound labour party donation eco tycoon dale vince    tory mp urge keir starmer confirm plan new wave wind farm unconnected million pound labour party donation eco tycoon dale vince ecotricity founder say new wind park good economic sense sir keir starmer clear plan new wave wind farm unconnected million pound donate labour eco tycoon tory mp say night starmer act prime minister lift effective ban onshore wind generation    place     give green light new wave wind farm country come wake donation total million ecotricity green energy supplier found millionaire dale vince     million accept labour party month labour ecotricity strongly deny connection donation policy change ruislip mp david simmonds say night raise question say spirit transparency hope keir starmer answer question swiftly sir keir starmer urge confirm plan new wind farm connect labour party donation ecotricity founder dale vince vince say government decision prevent new wind farm make sense political choice ecotricity currently turbine wind park record pre tax profit .million planning application wind farm refuse labour win election campaigner furious plan build europe large solar farm sign government opposition -acre development cambridgeshire size football pitch fuel concern farming biodiversity tourism overridden energy secretary ed miliband give green light energy company sunnica    million project charlotte cane local liberal democrat mp describe decision shock second -acre project approve lincolnshire company recent account state group continue lobby uk government pursue wider reach determined policy address climate emergency vince say current government policy prevent new wind park england make sense political choice    onshore energy good environment make good economic sense daily mail report week thousand onshore wind turbine country labour statement vince say nonsensical ban onshore wind add    billion energy bill impose    energy crisis bad lift good country donate money labour year help compete hopefully win election believe britain well country labour source say onshore wind ban energy bill family britain energy insecure lift ban labour government cut bill family boost britain energy independence,CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of institutions and authorities: Criticism of national governments
EN_UA_018789.txt,en,rouble weaken -month low past dollar    gmt rouble percent weak dollar pass threshold time march rouble slump dollar monday hit figure time month struggle weight strong foreign exchange demand russia shrink balance trade gmt rouble percent weak dollar pass threshold time march lose percent trade versus euro near -month low shed percent yuan rouble charter turbulent course russia invade ukraine february slump record low dollar march year recover seven year high month later support capital control surge export revenue russia central bank blame rouble weaken fall export revenue recover import kremlin aide monday say loose monetary policy blame sign discord russia monetary authority brent crude oil lcoc global benchmark russia main export barrel far seven month high hit week rouble pressure amid robust demand foreign currency limited supply export firm fail benefit strong oil price trader large russian bank tell reuter market confuse ready inflow revenue expensive oil hang regulator indifferent rely russian stock index high unstoppable puzzle growth usd rub rate continue support retail investor interest equity way save depreciate rouble saving say sinara investment bank note dollar denominate rt index .irt percent point rouble base moex russian index percent higher point pre invasion high share experience suggestion issue encounter jakarta post listen thank share thought appreciate feedback,Other,Other
EN_CC_200101.txt,en,ontario farmer speak trudeau liberal carbon tax    ontario farmer speak trudeau liberal carbon tax april fools day justin trudeau liberal author bad joke hate carbon tax spiked vile virtue signaler hellbent save planet force canadian bankruptcy liberal member parliament fret fiscal kick crotch mind day carbon tax increase mp benefit pay raise nice sort april fools day joke search punchline protest carbon tax increase erupt great dominion monday include uxbridge ont dozen farmer assemble outside arena blame grain farmer ontario gfo estimate ontario grain oilseed farmer pay staggering billion carbon taxis rebel news journalist david menzies @themenzoid report uxbridge ont farmer street opposition trudeau liberal carbon tax increase rebel news @rebelnewsonline april farmer demonstrate uxbridge ted eng lament farmer money lose position thank rise cost labour rate increase tax threshold akin toss gasoline bonfire ted note sell farm today likely million able pocket windfall comfortably retire doesn want love land love farm believe go die farm canadians grateful farmer like ted eng effort produce food end supermarket farmer tax existence goodbye food security meat potato import nation government farm friendly check interview ted eng sorry state farming day trudeau liberal rodent rectum,CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of climate policies: Climate policies have negative impact on the economy;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_UA_024847.txt,en,polish foreign minister reveal biden know nord stream explosion advance    united states know advance attack nord stream pipeline large act industrial terrorism history step prevent accord interview polish foreign minister radoslaw sikorski publish today september sikorski member european parliament mep insinuate washington complicit attack nord stream gas pipeline sikorski tweet photo scene crime sign thank usa mep point joe biden standing threat demolish nord stream gas pipeline tweet delete hour later speak polish news outlet rzeczpospolita polish foreign minister week sikorski say believe medium attack carry interested preliminary information interfere bypass censor sign unfiltered news deliver straight inbox unsubscribe time subscribe agree term use late video sikorski chose responsible crime almayadeen report investigative journalist pulitzer award winner seymour hersh say february    navy diver plant explosive destroy nord stream pipeline june navy diver operate cover widely publicize mid summer nato exercise know baltop plant remotely trigger explosive month later destroy nord stream pipeline accord source direct knowledge operational planning hersh write substack newsletter white house respond dismiss claim false complete fiction flightradar datum show late september military helicopter habitually numerous occasion circle hour site nord stream pipeline incident near bornholm island trend wef insider reveal new global famine navy sikorsky mh seahawk helicopter spend hour loitering location damage natural gas pipeline baltic sea near bornholm day row september particular source familiar investigation nord stream gas pipeline explosion confirm medium report trace lead ukraine sputnik report august german medium zdf der spiegel say evidence russia involvement pipeline explosion news outlet add grow evidence agent link ukraine attack nord stream pipeline news outlet note ukraine explosion baltic sea cite technical datum,"URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Hidden plots by secret schemes of powerful groups;URW: Blaming the war on others rather than the invader","URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: Other;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor"
EN_UA_104859.txt,en,ukrainian mp blow whistle burisma connection terrorism    ukrainian mp blow whistle burisma connection terrorism author andrew korybko substack ukrainian mp andrey derkach revile biden administration share dirt hunter biden burisma corruption scandal trump lawyer rudy giuliani ahead election give important interview belarus belta blow whistle louder accord million bribe pay cash shut investigation son scandal eventually find way ukrainian armed force military intelligence agency derkach claim proof secret court order divide fund invest portion build country drone army second finance terrorist attack like assassination darya dugina specifically mention interview allegation expand one share early year real world impact hunter corruption scandal analyze time subject ukrainian assassination terrorism derkach say cia fbi actually condone action despite public claim contrary warn immoral policy inevitably ricochet particular cite fbi chief christopher wray testimony congress april say law enforcement official fear crocus like attack presently plot country shouldn forget ukraine military intelligence service gur chief suspect russia investigation bad terrorist attack history mean portion burisma million bribe way hand likely finance word order effect hunter corruption scandal partially responsible brutal murder innocent civilian halfway world year later scandalous derkach share detail indirect consequence cover son illicit activity add gur link figure connect western narrative september nord stream terrorist attack regard story distraction complicity view elaborate time enter discourse laud cia length go cover role view cia send highly train ukrainian diving team baltic sea exactly western medium report plant fake bomb word cover story shouldn belittle experience cia experience mi prepare cover operation lot experience proxy cover story form certain position order dodge responsibility actually happen look forward derkach expect ukraine attempt terrorist attack russia public precondition accept cia leak medium lay blame zelensky lap derkach believe actually chief staff andrey yermak run albeit western puppet convince west prepare formally replace zelensky doesn know altogether importance derkach interview veteran ukrainian politician retain lot source inside regime having serve rada whopping year homeland charge treason flee russia early follow charge election meddling behalf country september argument politically drive attempt intimidate whistleblower dirt derkach share hunter burisma corruption scandal mention newly reveal order effect lead brutal killing civilian halfway world company bribe way gur hand enemy government ukrainian proxy try discredit sensational allegation listen say mind,URW: Discrediting Ukraine;URW: Discrediting Ukraine;URW: Hidden plots by secret schemes of powerful groups,URW: Discrediting Ukraine: Ukraine is a hub for criminal activities;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Hidden plots by secret schemes of powerful groups: Other
