title,language,content,narrative,subnarrative
EN_UA_015962.txt,en,dramatic moment anti putin troop    invade russia tank drone assault border seize village      dramatic video tank storm border ukraine russia today anti putin soldier claim seize village drone reportedly invasion explosion ring frontier belgorod region local governor issue desperate panic message resident governor belgorod region vyacheslav gladkov tell resident ensure safety citizen region counter terrorist regime introduce russian authority ukrainian army sabotage group cross border force measure eliminate enemy ukrainian intelligence involve incursion solely russian national provocative claim freedom russia legion unit ethnic russian volunteer defector russian army fight alongside ukraine read world news unverifie video today member anti putin group pose road sign armoured car claim cross border russian federation russia soon free time fight freedom russia come want child grow peace free people place today putin russia read sun armoured vehicle ukrainian mark spot near border fuel rumour invasion pro ukraine russian saboteur smoke spot multiple location near border checkpoint region video online appear russian soldier dead inside checkpoint building helicopter reportedly fly low house deploy anti missile flare rakitnoye    mile grayvoron border crossing tank spot post radio message urgently tell belgorod citizen evacuate area governor gladkov tell resident early today hurt evacuation shebensky district lie urge listen enemy panic post telegram freedom russia legion share photo free russia flag bridge flag free russia meet dawn liberated city raise flag city freedom near group claim control kozinka gora podol village rumour spread village come drone mortar fire flag raise photo flag russian anti war protester live eastern ukraine display freedom russia legion telegram channel describe free citizen russia fight dictatorial regime russia video widely share online appear soldier run street southern belgorod region follow aerial shot border town smoke billow multiple building russian authority administrative building town golovchino allegedly strike drone rocket fall garden home village antonovka authority claim control village hunt terrorist involve incursion read sun story march putin accuse ukraine launch terror attack member legion cross border north footage stunt anti kremlin russians wave flag camera,URW: Speculating war outcomes,URW: Speculating war outcomes: Russian army is collapsing
EN_CC_100038.txt,en,fed climate study hot air     federal reserve credibility tatter predict low inflation    money supply explode high inflation follow catch quickly raise interest rate stress bank fed examiner fail act depositor notice silicon valley bank insolvent result bank run panic instead low inflation prevent recession feed    economist busy fight climate change emphasis link add example climate activism abound year fed force big bank produce complex report climate vulnerability    pilot project    sure expand lead lend restriction query fed list recent publication return research paper press release policy statement relate climate change san francisco fed host conference climate change    fed economist participate effort hope fed produce high quality research climate change close look fed study subject find shockingly poor analysis study effect temperature u.s world economic growth cite hint skepticism widely lavish medium attention ve manage debunk september issue econ journal watch discredit paper richmond fed claim warm reduce economic growth u.s paper problem statistical reasoning robustness analysis conclude datum paper meaningful relationship temperature growth recently publish critique study federal reserve board claim year normal temperature country world economic contraction likely original study sophisticated statistical technique fail report primary finding statistically insignificant request study author computer code reproduce paper result unanswered manage write code scratch exactly replicate result allow run additional test author didn report author primary result temperature big effect bad good economic time turn statistically insignificant additional analysis reliable effect temperature growth main reason fed study appear statistically significant effect temperature economic growth country sample equal weight analysis china weight st vincent china population time large equal weighting mean small country unusual history economic growth greatly influence result paper result disappear country like rwanda equatorial guinea economic catastrophe bonanza unrelated climate change omit omit similar country represent world gross domestic product eliminate paper result complicated statistical technique fed study magnify influence unusual country second reason fed study appear find temperature affect growth poor country warm climate warm climate doesn preclude economic growth demonstrate florida arizona taiwan singapore persian gulf state average poor country warm average rich country debate continue correlation random causal hypothesis feed paper year year increase temperature reduce annual economic growth paper claim method control long term difference climate simulate datum find fed paper method fool find effect doesn exist thing learn fed research climate propaganda spread fast come climate academic economist deserve trust suppose scientist expert feed time spend urgent matter like improve botch regulation banking system steve b. read wsj join list subscribe mailing list interesting stuff update email inbox,CC: Criticism of institutions and authorities;CC: Questioning the measurements and science;CC: Questioning the measurements and science,CC: Criticism of institutions and authorities: Criticism of national governments;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable
EN_UA_025764.txt,en,nuclear war table load silver     proudly post publication originally release wealthresearchgroup.com wealth research group founder portfolio visible result world class    company reach new high    portfolio available access american interventionism dangerous bad alternative ve didn know bear summer world escape nuclear holocaust number occasion big close happen early close soviet american thermonuclear war soviet officer de escalate event dub    man save world      stanislav petrov like incredible lucky story stanislav duty second officer originally assign shift sick suddenly screen fill notice nuclear warhead head soviet union united states decide moscow asap alert minute entire country obliterate stop    begin reason united state start path nuclear war launch missile decide hold learn station report subsequently learn new satellite detection system totally useless flare cloud sun beep basically find late soviet air defense garbage actually fire instead hail deep thinking bear year stanislav petrov save world include parent russians nato member fight proxy war ukraine france ready send troop ukraine instead country join nato essentially turn ukraine buffer zone russia rest europe president biden people block wonder precious metal soar agree hedge fund manager overvalue courtesy zerohedge.com opinion gold overvalue fair price neighborhood silver week biden realize france enter ukraine washington play second fiddle emerge superpower europe washington stand gain drastically shift police world coalize nation influence isolate bi partisan strategy happen head confrontation france russia send human race ww era submit french troop reinforce german polish italian ukraine effect like berlin wall separate russia europe proper shake head disbelief know carter term office worth chip malfunction prompt screen soviet warhead en route major american city minute later carter notify minute away launch counterstrike operation room faulty chip yeah silver    high comment,"URW: Discrediting the West, Diplomacy;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears","URW: Discrediting the West, Diplomacy: Other;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Amplifying war-related fears: By continuing the war we risk WWIII"
EN_UA_021918.txt,en,china israel develop ai killer drone pose significant risk     rhoda wilson expose news pentagon recent development ai technology draw concern criticism approach deployment autonomous ai weapon system capable lethal decision independently new york times report country united states china israel actively work lethal autonomous weapon empower artificial intelligence ai autonomously identify engage target truth live https://sgtreport.tv/ critic argue use ai control drone ability autonomously kill human highly alarming development place life death choice machine minimal human oversight country include russia australia israel oppose effort nation pass bind resolution united nations ban ai killer drone issue surround deployment ai weapon spark intense debate key question revolve role human agency use force austria chief negotiator matter alexander kmentt emphasise issue security legal concern ethical pentagon reveal plan deploy swarm ai enable drone ai weapon programme drone equip advanced ai capability intend provide united states tactical advantage counter numerical superiority china liberation army deputy secretary defence kathleen hick highlight role ai control drone swarm reshape battlefield dynamic hard plan hit defeat concern arise human supervision decision capability argue limitation ai autonomy hinder strategic advantage critic point recent incident ai drone utilise conflict zone ukraine use ai control drone conflict russia extent human casualty cause ai drone remain uncertain raise additional concern advocacy group like campaign stop killer robot warn ai technology dehumanisation pose significant risk dehumanisation impact use force permeate aspect life extend automation law enforcement smart home campaign note urgent need global treaty ban autonomous weapon prevent wide scale production proliferation technology potentially fall wrong hand,Other,Other
EN_UA_010901.txt,en,communique set echo modi ukraine line report     leader set state today era war summit bali british newspaper report tuesday cite draft communique agree diplomat involve negotiation finalise document key line ukraine conflict draft communique echo prime minister narendra modi message russian president vladimir putin september today era war series negotiation diplomat member country formulation relate russian invasion ukraine russia china member g- operate principle consensus bilateral meeting putin uzbekistan september modi today era war nudge end conflict indian delegation play big role achieve consensus member state wording criticise russian invasion financial time ft cite unnamed official knowledge negotiation prime minister modi leader country touch ukraine crisis remark group summit begin bali tuesday world leader state today era war summit bali accord draft communique agree diplomat condemn threat nuclear weapon use newspaper use threat use nuclear weapon inadmissible peaceful resolution conflict effort address crisis diplomacy dialogue vital today era war draft statement accord ft communique agree country delegate monday night sign leader day summit report clear russia war wreak havoc people report quote senior official indonesian official discussion draft statement dynamic change address summit modi tuesday refer repeat resolve crisis talk repeatedly find way return path ceasefire diplomacy ukraine past century second world war wreak havoc world ukraine conflict begin february prime minister modi speak russian president putin ukrainian president volodymyr zelenskyy number time phone conversation zelenskyy october modi military solution india ready contribute peace effort india condemn russian invasion ukraine maintain crisis resolve diplomacy dialogue,Other,Other
EN_UA_028103.txt,en,russian plot assassinate ceo german arm giant dismiss fake intel story kremlin     russian plot assassinate ceo german arm giant dismiss fake intel story kremlin german government political figure react outrage cnn report allege russian intelligence plot assassinate armin papperger head germany big arm company rheinmetall company european supplier mm artillery shell tank armored vehicle crucial military equipment kiev kremlin fantasy point zero evidence present alongside major accusation bombshell cnn report publish late past week begin intelligence discover early year russian government plan assassinate chief executive powerful german arm manufacturer produce artillery shell military vehicle ukraine accord western official familiar episode widespread allegation month western medium point irregular covert russian warfare campaign conduct sabotage mission european defense manufacture company supply ukraine cnn report allude prior story plot series russian plan assassinate defense industry executive europe support ukraine war effort source detail plan kill armin papperger white haired goliath lead german manufacturing charge support kyiv mature recent month instance fire engulf weapon ammo manufacturing site uk european continent detail previously simultaneously russia subject similarly mysterious blaze defense contractor building company allege plot ceo rheinmetal cnn story source entirely anonymous intelligence official impossible verify point word german nato official accord original cnn report americans learn effort inform germany security service able protect papperger foil plot high level german government official confirm berlin warn plot putin spokesman dmitry peskov reject allegation fake news present style fake story report seriously end week germany reportedly foil allege plot moscow assassinate lead german arm manufacturing firm executive rheinmetall ceo armin papperger target pic.twitter.com/tsijvxgu    dw news @dwnews july    german foreign minister annalena baerbock belatedly appear confirm german government find warn credible view late report rheinmetall actually communicate clearly recent month russia wage hybrid war aggression tell press brief nato summit washington papperger describe financial time german authority impose great deal security person consider highly protect private citizen germany interesting aspect story time cnn revelation correspond precisely close annual nato summit d.c moment western official urge alliance stay course ukraine commit supply weapon year come,Other,Other
EN_UA_100864.txt,en,zelensky seek cancel russia un ask russian terrorist place     zelensky seek cancel russia un ask russian terrorist place ukrainian president volodymyr zelensky try use visit united nations new york russia cancel international assembly question russian terrorist seat un warn russia poise expand war ukraine assertion evidence united nations place russian terrorist zelensky question member united nations course russia hold un seat permanent member un security council exercise veto power capacity unsc important resolution major decision zelensky comment sideline un general assembly unga visit hospital staten island treat    wound ukrainian soldier zelensky long warn un hostage russian policy unga speech day    nation biden speak early zelensky verbal attack russia comment english goal present war ukraine turn land people life resource weapon international rule base order zelensky lay russia weaponize essential survival like food energy goal present war ukraine turn land people life resource weapon international rule base order zelensky seek portray pattern putin aggression georgia syria moldova allege moscow commit genocide repeat medium claim russia having kidnap thousand child time happen    clearly genocide russia turn syria ruin zelensky    dagny taggart @dagnytaggart september    projection speech owner day rob syrian people oil wheat pic.twitter.com/ymhptnoy report russia kidnap child base trend russian speak family donbas case willingly relocate russian territory civil war rage    involve pro kiev ukrainians attack pro russian ukrainians donetsk luhansk region zelensky occasion condemn potential peace plan offer party require ukraine cede territory new york times write ukraine seek backing -point settlement program demand russian withdrawal payment reparation zelensky pitch audience idea summit program agenda ukrainian diplomat symbolic success mean enforce settlement russia report note zelensky watch biden tell u.n general assembly united states ally partner world continue stand brave people ukraine pic.twitter.com/trpixicmou    mauldin @willmauldin september    un audience applaud end remark zelensky world work end aggression term state attack expect later travel washington lobby billion american taxpayer dollar pledge war effort employ un speak zelensky moment talk world body climate policy objective nord     stream https://t.co/gtdaoybp    max abrahms @maxabrahms september,"URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy;URW: Overpraising the West","URW: Amplifying war-related fears: Russia will also attack other countries;URW: Discrediting the West, Diplomacy: Other;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Overpraising the West: The West belongs in the right side of history"
EN_UA_008586.txt,en,situation ukraine historical event immense magnitude     philip giraldi unz review recently reader complain cover ukraine situation closely bore topic fact cover closely broad stroke people basis investigation inclined reader find coverage boring skip lot stuff site cover ukraine exact right obligate outlet cover war truth honesty english language pro russia perspective difficult find conservative war simply don care way    care actively support fight washington brussels elite    important perspective public conversation truth live https://sgtreport.tv/ mitch mcconnell right important thing happen world ukraine conflict right wrong reason right america pic.twitter.com/wkaxpgvhtx    alex stein @alexstein    win conflict lose stake high future entire world hinge outcome conflict single consequential military conflict human history russia lose putin government collapse able steamroll country break apart piece china isolate eventually break result final establishment singular world order run jewish power center united states europe israel lose war look freefall collapse western economic military order rise china reshuffle entire order power planet earth reason support russia want empire collapse reason want empire collapse believe empire compatible freedom believe reestablish freedom country empire fall dollar long export debt world dollar reserve system government long ability micromanage life american citizen resource lot excess money inflict entire population reason people free world country free able return natural order society jews control trannie deadly fake vaccine mass immigration feminism stake,"URW: Distrust towards Media;URW: Hidden plots by secret schemes of powerful groups;URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy","URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Hidden plots by secret schemes of powerful groups: Other;URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: Other"
EN_UA_002991.txt,en,russian air protester fine face possible prison term     new york employee russian state television interrupt live news program protest war ukraine release custody tuesday fine face prison sentence marina ovsyannikova tell reporter allow sleep hold police custody interrogate    hour ovsyannikova employee channel walk presenter monday evening news poster    stop war don believe propaganda lie    english    war    poster    russians war    video record early urge russian join anti war protest    russia aggressor country person vladimir putin solely bear responsibility aggression state news agency tass ovsyannikova fine video remain investigation air protest law ban dissemination    deliberately false information    use russian armed force new law carry maximum -year prison sentence ovsyannikova father ukrainian mother russian spend night police custody difficult day life literally day sleep interrogation    hour didn allow contact family close friend didn provide legal support    ovsyannikova court order pay fine ruble charge organize unsanctioned action demonstration war,Other,Other
EN_UA_000543.txt,en,ukraine appeal calm russian invasion imminent     ukrainian official appeal calm reassure nation invasion neighbor russia imminent despite official acknowledge real threat nato ally ramp defense baltic sea region week oleksii reznikov ukraine minister defense monday time    ground believe    moscow prepare invasion soon need citizen    bag pack don worry sleep    add    risky scenario possible probable future    time    threat doesn exist monday ukrainian president volodymyr zelensky tell nation situation    control    reznikov affirm russia form battle group    indicate tomorrow launch offensive reznikov zelensky statement bid project calm order destabilize situation avoid panic come multi million dollar shipment u.s military equipment arrive ukraine tuesday partner increase military assistance today meet aircraft united states government assistance    defense minister press briefing aircraft load defensive aid total million land airport capital ukraine moscow repeatedly deny intention invade ukraine kremlin spokesman dmitry peskov west    hysteria    information    laced lie peskov tuesday accuse u.s    foment tension    ukraine soviet state lock conflict russia year western concern moscow plan invasion neighbor start thousand russian troop mass near russia ukraine border russia military force annex crimean peninsula draw sanction president barack obama fight ukrainian force russia rebel kill people effort reach peaceful settlement stall,Other,Other
EN_UA_021872.txt,en,kremlin warn tension poland send troop monitor finnish russian border     finland decide allow    concentration    troop border russia view moscow threat kremlin poland offer send military adviser help helsinki monitor frontier head polish national security bureau jacek siewiera post social medium poland send military adviser nato ally finland response    official request ally support face hybrid attack finnish border team military adviser provide site knowledge border security operational term    finland thursday unaware polish offer close entire km mile border russia week bid halt unusually large flow asylum seeker helsinki    hybrid attack    orchestrate moscow charge kremlin deny ask polish offer finland reporter kremlin spokesman dmitry peskov    absolutely redundant measure ensure border security threat finn clearly aware pose threat increase concentration military unit border plan deployment unprovoke unjustified peskov finland border guard interior ministry unaware plan bring polish military adviser finland eastern border finnish president sauli niinisto hold talk polish counterpart andrzej duda warsaw week discuss military cooperation finnish border russia niinisto office statement reuter finland infuriate russia early year join nato end decade military non alignment war ukraine,"URW: Blaming the war on others rather than the invader;URW: Negative Consequences for the West;URW: Discrediting the West, Diplomacy;URW: Discrediting the West, Diplomacy","URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Negative Consequences for the West: The conflict will increase the Ukrainian refugee flows to Europe;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The EU is divided"
EN_CC_100211.txt,en,tree vital ensure healthy environment azma bukhari    lahore punjab information minister azma bukhari water important human way tree important ensure healthy environment accord press release issue thursday responsibility citizen plant saple today mark world forest day appropriate way    tree plantation campaign start province direction punjab chief minister maryam nawaz    plant sapling today yield positive result future come generation azma bukhari    air quality index lahore increase alarm level planting saple cheap way deal environmental pollution     punjab agriculture minister ashiq hussain kirmani thursday tree plantation campaign inevitable reduce environmental pollution plant sapling liberty chowk punjab    sarsabz    vision punjab chief minister maryam nawaz current year million plant plant urban forestation lahore    sye ashiq kirmani distribute informative material relate different type plant tree plantation people essential increase number tree deal challenge global warming incumbent government start tree plantation drive reduce environmental pollution entire government machinery participate    people different walk life participate campaign come generation provide neat clean living environment add,Other,Other
EN_CC_100046.txt,en,rumpin nursery public private partnership achieve indonesia climate goal     world face critical challenge climate change build nursery key way mitigate effect reforestation restoration effort indonesia notable project rumpin nursery bogor emerge prominent model public private partnership support indonesia folu net sink initiative establish rumpin nursery inaugurate president joko    jokowi    widodo result collaboration environment forestry ministry public work housing ministry april group pulp paper producer april group nursery system pangkalan kerinci riau province inspire rumpin nursery development capacity plant approximately    million new seedling year company continue invest heavily research development increase plantation fiber productivity year indonesian government plan build    nursery center annual production capacity      million seedling result combine annual production    million seedle seedle rehabilitate restore degrade land plant critical land area high landslide potential upper reach river basin das rumpin nursery successfully grow plant thousand native tree specie include manglid sengon salam sirsak president jokowi inauguration year nursery begin distribute seedle number location ciliwung river follow rumpin nursery successful collaboration government currently focus develop additional nursery region include danau toba likupang mentawir bali replicate scale model indonesia unlock potential nursery nature base solution achieve ambitious climate goal public private partnership enable rumpin nursery align indonesian government target reduce greenhouse gas emission percent unconditionally update ndc effort support indonesia restoration forestry goal april group recently earn appreciation award role public private collaboration establish rumpin nursery pt riau andalan pulp paper operate arm april group receive appreciation award work improve performance industrial forest plantation award present environment forestry minister siti nurbaya receive sihol aritonang president director pt rapp april proud technology seed management system serve reference nursery development indonesia rumpin nursery continuous support government activity achieve folu net sink sihol indonesia forestry land use folu net sink new forest policy indonesia identify level greenhouse gas ghg absorption target equal high emission folu sector net sink folu project contribute    percent net zero emission target    country effort achieve climate goal paris climate agreement achieve united nations sustainable development goal key target indonesia folu net sink    include effort ensure reduce deforestation forest degradation importance sustainable forest management social forestry land rehabilitation biodiversity ecosystem preservation,Other,Other
EN_CC_100036.txt,en,fact check nasa plan blast ice particle atmosphere fight climate change     fact check nasa plan blast ice particle atmosphere fight climate change video share facebook claim national aeronautic space administration nasa purportedly plan inject ice particle atmosphere fight climate change verdict false claim false idea propose study conduct national oceanic atmospheric administration noaa serve collaboration noaa nasa practice nasa spokesperson deny claim validity email check fact fact check    fresh group nasa astronaut    complete basic training participate boeing starliner test launch accord space.com launch week long mission outlet report facebook video unnamed male claim nasa purportedly plan inject ice particle atmosphere fight climate change base article unilad video originally stem tiktok garner view write claim false unilad article publish mar clear inject ice particle atmosphere    propose solution    practice article indicate proposal collaboration nasa noaa reference recent piece daily mail cite study conduct noaa physicist josh schwarz accord study concept intentional stratospheric dehydration    involve disperse small particle know ice nucleus high altitude region atmosphere cold super saturate water vapor nucleus increase formation ice crystal form    isd    strategy counteract large fraction force carbon dioxide contribute portfolio climate intervention act different time length scale impact risk intervention consideration    schwarz co author write study likewise check fact find credible news report support claim fact opposite true lead story usa today debunk claim mar    mar    article respectively relate    percent texas     cattle graze land    destroy recent fire additionally claim reference nasa website verify social medium account noaa publicly comment claim nasa spokesperson allard beutel deny claim validity email check fact unfortunate mischaracterization study agency study nasa plan inject ice stratosphere    beutel,Other,Other
EN_UA_100411.txt,en,ukraine break     ukraine break author citizen soldier realcleardefense aboard come late postwar gravy train laden massive government spend lax oversight goody cunning contractor economic opportunist seek benefit near destruction ukraine week state department announce intend seize russian asset united states help fund rebuilding effort estimate billion europe win cover project price tag billion    putin destroy russia        pay rebuild    secretary state antony blinken like early generation interventionist blinken cite    pottery barn rule      break     explain aggressor moral obligation rebuild colin powell reasoning summer caution president george w. bush consequence military action iraq major difference dollar stake american european firm undoubtedly eager reconstruct modern high tech country ground government seek opportunity impose home abroad poor track record managing project bid contract award bribe billion miss dollar legacy coalition provisional authority rebuild work iraq official conclude accomplish fund expend learn taxpayer money plentiful oversight result negligible imagine generous hand government spend russia money endorse act confiscate russia money point principle reciprocity reason restraint    steal    asset foreign country set dangerous precedent apply example china confiscate american asset fund rebuilding project libya iraq nation united states damage war dc hype meister talk great power competition wannabe superpower tell china brink dominant international force russia prepare seize europe façade fall away elite believe united states economic military peer rich mighty america fear reciprocity elite immediate good interest friend include certain corporation investor benefit extensive international project world war ii group morality morality power treat nation way want treat rule loser weak player blinken politician talk categorical imperative ukraine world rely america    defend democracy      protect rule base order    word ring hollow cynical truth russia break america confiscate money fund massive rebuilding project poorly manage lucrative choose involve citizen soldier believe life liberty pursuit happiness,"URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West","URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire"
EN_UA_004209.txt,en,russia threaten nuke uk finland nato expand     russia threaten nuke uk finland nato expand vladimir putin warn president finland saturday effort join nato    negatively    affect relation country comment follow russian leader threat use satan- hypersonic nuclear missile strike britain finland      second      weapon hit united states nato foreign minister gather berlin discussion potential application sweden finland join western military alliance agenda putin speak finnish leader sauli niinisto nijnisto tell putin phone conversation traditionally non align country    decide apply nato membership come day finland sweden traditionally neutral application response russia invasion ukraine response russia cut electricity supply finland friday putin tell niinisto finland abandonment    traditional policy military neutrality error threat finland security    kremlin statement issue    change country foreign policy negatively affect russian finnish relation build spirit good neighborliness partnership year mutually beneficial niinisto office statement tell putin starkly finland security environment change moscow feb    invasion ukraine exchange come amid escalate rhetoric potential nato expand current    member finland want join bloc goal absolutely legitimate     question existence state logical    aleksey zhuravlyov deputy chairman russian parliament defense committee interview mirror    finn general grateful russia statehood fact finland exist country united states threaten state good sarmat satan- nuclear ashe think russia exist    continue    finland usa line satan- ballistic missile capable carry      nuclear warhead estimate destructive power megaton russia wouldn need nuke european border carry threat official boast hit sarmat know west satan- siberia reach uk       strike kaliningrad     hypersonic reach time    second     ahead guy finnish border strategic weapon kinzhal class reach finland    second    second separately deputy foreign minister alexander grushko russia know nato want    militarize reach    interfax news agency report,URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader,URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_104876.txt,en,putin honour army unit blame bucha massacre award    heroism bravery      vladimir putin honour army unit accuse war crime genocide russian town bucha report suggest decree sign russian tyrant th motor rifle brigade title guard     scandalously praise mass heroism valour tenacity courage early month ukrainian ministry identify unit responsible allege rape murder innocent ukrainian barbarous pack head lieutenant colonel azatbek omurbekov dub    butcher bucha    leave trail death destruction wake harrowing picture city north west capital kyiv body civilian scatter road shallow grave     bind hand sign torture wound suffer shoot close range read ukraine heavily mutilate corpse appear man scatter floor child camp rescue worker carry innocent victim body bag local priest dog eat rot corpse apocalyptic scene grip commuter town troop lie waste warzone man woman child find handcuffed bullet head chest evidence allege torture chamber emerge online woman child find ukrainian soldier have rape murder read news barbaric troop believe conduct bucha slaughter scarper kyiv botch attempt ukrainian capital day later ukrainian intelligence suggest troop redeploy belgorod western russia amid claim russian commander refuse rotate brigade country defence ministry claim troop send hot spot hope slaughter ukrainian fighter testify war crime tribunal kremlin continue deny accusation troop commit war crime ukraine suggest chilling picture dead body strew kyiv street stage ukraine west heroic president volodymyr zelensky visibly emotional visit site day mass grave discover ukrainian leader flank security vow ensure    war crime    commit russian soldier country soil    evil earth boris johnson later describe event    far short genocide    eu ursula von der leyen later visit scene massacre come number head state prime minister international tribunal ukraine continue rise amid widespread international condemnation event unfold eastern europe read sun story read sun butcher centre probe rape pillage murder ukrainian international law state military commander responsible war crime commit troop,Other,Other
EN_UA_016466.txt,en,threat kremlin foolish end    limited military operation    ukraine continue rise     putin unwillingness use sufficient force end conflict week lead wide war nato summit vilnius likely approve plan increase number troop state high alert change military structure secretary general stoltenberg plan increase number rapid reaction force    thousand people stoltenberg june note place framework implementation new regional plan stoltenberg plan describe bloc deter protect nato ally aggression contain precise demand transformation armed force include deployment secretary general announce ally exercise bring force combat readiness strengthen command structure control alliance report march increase number military imply emergence echelon soldier ready send day second echelon reinforcement military send support ready transfer day spanish el pais report bloc finalize common strategy counter threat russia terrorism strategy accord source publication change nato approach deploy force different region respond threat moscow       https://www.rbc.ru/politics////efadb picture widen war begin form professor sergey karaganov honorary chairman russia council foreign defense policy academic supervisor school international economic foreign affair high school economic hse moscow sergey karaganov nuclear weapon russia save humanity global catastrophe tough necessary decision likely force west enable early end ukraine crisis prevent expand state karaganov description western world    anti human ideology denial family homeland history love man woman faith service high ideal human    rise realization russia confront satanic force destroy,URW: Amplifying war-related fears;URW: Amplifying war-related fears;URW: Amplifying war-related fears,URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Amplifying war-related fears: Russia will also attack other countries;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_CC_100002.txt,en,oxford resident mount resistance sectioning street     oxford resident mount resistance sectioning street great climate con oxford resident matter hand destroy street zone sectioning barrier oxford centre resistance climate change madness uk recently day action activist kick start year fight predict uk getting start resistance matter hand oxford resident destroy street zone barrier beautiful action plan date activist street form protest pier corbyn friend street friday th january start southwark tube london event potential draw large crowd report come people trip far manchester place oxford th february inspire people uk matter hand year look jam pack resistance climate con continue coverage website newsletter social medium stay tune disobedient want support fight climate con pay member access nd climate con podcast donation liberty beacon project expand near exponential rate grateful excited practical    year ask donation build project fund grow experience increase grow pain large number website project represent instal donation button website ask consider visit small thank support consideration     tlb comment policy privately web site reserve right remove comment contain spam advertising vulgarity threat violence racism personal abusive attack user apply trolling use alias intentional mischief enforcement policy discretion website administrator repeat offender block permanently ban prior warning tyrant let fachist illuminati force human force    minute prison city crime humanity climate change scam cabal invent inslave,CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups,CC: Criticism of institutions and authorities: Criticism of national governments;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites
EN_UA_022051.txt,en,   declaration war uk plan british troop ukraine     mac slavo shtf plan russian president dmitry medvedev warn united kingdom sign imminent deal ukraine troop country moscow consider declaration war medvedev react imminent signing security agreement london kiev medvedev currently serve deputy chair russian security council issue warn social medium post visit kiev friday uk prime minister rishi sunak set sign security agreement ukrainian president vladimir zelensky ensure british troop openly deploy ukraine truth live https://sgtreport.tv/ sunak arrival ukrainian capital mean    set major new package support reaffirm close uk ukraine partnership    office statement security document follow agreement reach nato member year note statement mention plan british military deployment ukraine imply deal formalize range support uk continue provide ukraine security include intelligence share cyber security medical military training defense industrial cooperation    street accord report rt british government pledge    billion billion military aid ukraine year include form thousand military drone london large kind receive kiev uavs uk announcement add    rt moscow repeatedly accuse uk united states help ukraine organize attack russia particularly black sea russian defense ministry claim british military personnel presence ukraine russia war united states,URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader,URW: Amplifying war-related fears: Russia will also attack other countries;URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_013344.txt,en,kgb spy putin body double     simple sign dead giveaway fake     spy allege body double stand vladimir putin key event     reveal tell tale sign sergei zhirnov claim serve alongside russian tyrant kgb intelligence service soviet union know fsb zhirnov believe claim putin doppelganger    conspiracy theory change mind cite speech    skinny    cough putin february    contrast appearance pro war concert day moscow evidence footage highlight wave hand repeatedly touch nose trait especially common putin zhirnov tell ukrainian tv    totally different putin pop      wide face bloat    hour read vladimir putin totally different shape eye orbit totally different head absolutely different wrinkle different voice far shun people avoid covid    kiss hug allegation come video unusually exuberant russian president helicopter plant siberia zhirnov exile france classmate putin kgb red flag institute spy training centre read sun claim putin use body double head ukrainian military intelligence major general kyrylo budanov claim body double hide putin loss control kremlin claim ukrainian secret service detect putin body double stand number special occasion past usual practice know specifically people appear know budanov plastic surgery look alike spy chief allege double surgery thing away height visible video picture gesture body language earlobe unique person claim putin use body double regularly general svr telegram youtube channel claim run kremlin insider expert dismiss claim absurd far fetched notice putin unusually buoyant mood siberia compare recent public appearance moscow claim putin extra dose medicine allege body double soviet leader josef stalin leonid brezhnev putin year ago admit official consider double claim idea reject discard idea double    admit idea come early russia hit terrorist attack suggest lookalike place event head state risk read sun story tough time war terrorism,URW: Hidden plots by secret schemes of powerful groups,URW: Hidden plots by secret schemes of powerful groups: Other
